title,timestamp,anon,comment,minor,revid,rollbacktoken,text,user
Place name origins,2006-12-31,1.0,,0.0,85855999,,,81.165.162.136
Place name origins,2007-12-31,0.0,Fixing [[Wikipedia:Disambiguation pages with links|links to disambiguation pages]]  using [[Project:AutoWikiBrowser|AWB]],1.0,151789923,,,Bobblehead
Place name origins,2008-12-31,0.0,,0.0,255473126,,,NellieBly
Place name origins,2009-12-31,0.0,/* Problems of interpretation */ copyedit,0.0,330330851,,,Tamfang
Place name origins,2010-12-31,0.0,robot Adding: [[sv:Ortnamn i Sverige]],1.0,404160891,,,SieBot
Place name origins,2011-12-31,0.0,fixed dab link ([[Keswick]]) using [[Project:AWB|AWB]],1.0,460931178,,,PhnomPencil
Place name origins,2012-12-31,1.0,/* Place name origins in Canada */,0.0,523412439,,,70.48.54.63
Place name origins,2013-12-31,1.0,,0.0,587738971,,,212.238.37.109
Place name origins,2014-12-31,1.0,/* Types of place name */,0.0,631739723,,,5.65.59.152
Place name origins,2015-12-31,0.0,"clean up, ISBN format, [[WP:AWB/T|typo(s) fixed]]: For example → For example, using [[Project:AWB|AWB]]",0.0,671304323,,,Mr Stephen
Mirat ul Memalik,2008-12-31,0.0,/* External links */ promotional,0.0,247054078,,,Ronz
Mirat ul Memalik,2009-12-31,0.0,,0.0,313156552,,,Nedim Ardoğa
Mirat ul Memalik,2010-12-31,1.0,,0.0,393232939,,,217.41.79.41
Mirat ul Memalik,2011-12-31,0.0,Disambiguated: [[Turkic]] → [[Turkic languages]],1.0,451251770,,,TimBentley
Mirat ul Memalik,2012-12-31,,,,543382856,,,
Mirat ul Memalik,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 2 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q3224605]]",1.0,543382856,,,Addbot
Mirat ul Memalik,2014-12-31,0.0,Wording,1.0,618556244,,,Ithinkicahn
Mirat ul Memalik,2015-12-31,0.0,"/* Background */[[WP:AWB/T|Typo fixing]], [[WP:AWB/T|typo(s) fixed]]: againt → against using [[Project:AWB|AWB]]",1.0,697318337,,,Iridescent
LPAR6,2007-12-31,0.0,added GPCR category and navbox,0.0,176737825,,,Boghog
LPAR6,2008-12-31,0.0,Citation maintenance. Formatted: doi.  You can [[WP:DOI|use this bot]] yourself! Please [[User:DOI_bot/bugs|report any bugs]].,1.0,245172585,,,Citation bot
LPAR6,2009-12-31,0.0,edited opening sentence to make clear that article is about both protein and the gene that encodes it,0.0,320768543,,,BogBot
LPAR6,2010-12-31,0.0,"Journal cites:, added 1 PMIDs, using [[Project:AWB|AWB]] (7504)",1.0,404509256,,,Rjwilmsi
LPAR6,2011-12-31,0.0,"Journal cites:, added 1 DOI, using [[Project:AWB|AWB]] (7856)",1.0,456081886,,,Rjwilmsi
LPAR6,2012-12-31,0.0,Bot: [[User:FrescoBot/Links|link syntax/spacing]],1.0,502574370,,,FrescoBot
LPAR6,2013-12-31,0.0,,0.0,551861821,,,Impulsiveey
LPAR6,2014-12-31,0.0,Fix [[Help:CS1_errors#deprecated_params|CS1 deprecated date parameter errors]],1.0,592320985,,,Monkbot
LPAR6,2015-12-31,0.0,/* Further reading */[[User:Monkbot/Task 7: CS1 et al. repair|Task 7c]]: repair/replace et al. in cs1 author/editor parameters;,1.0,678942194,,,Monkbot
Gear bearing,2014-12-31,0.0,,0.0,635409346,,,Sergiy Sheyko
Gear bearing,2015-12-31,0.0,Added [[:Category:Articles containing video clips]] & [[WP:AWB/GF|general fixes]] using [[Project:AWB|AWB]] (10741),0.0,642721256,,,BattyBot
Index of biological integrity,2007-12-31,0.0,cat,1.0,177413546,,,Malcolma
Index of biological integrity,2008-12-31,0.0,Copyedit; added category,0.0,259863687,,,Moreau1
Index of biological integrity,2009-12-31,0.0,Fixed broken link,0.0,315627135,,,Moreau1
Index of biological integrity,2010-12-31,,,,416781471,,,
Index of biological integrity,2011-12-31,1.0,/* Overview */,0.0,416781471,,,151.204.227.50
Index of biological integrity,2012-12-31,0.0,Reverted edits by [[Special:Contributions/Czarczar|Czarczar]] ([[User talk:Czarczar|talk]]) to last revision by ClueBot NG ([[WP:HG|HG]]),1.0,513206666,,,Trusilver
Index of biological integrity,2013-12-31,0.0,Reverted edits by [[Special:Contributions/66.114.26.157|66.114.26.157]] ([[User talk:66.114.26.157|talk]]) to last revision by DASonnenfeld ([[WP:HG|HG]]),1.0,580805429,,,VS6507
Index of biological integrity,2014-12-31,0.0,"c/e, fixed broken ref/ext links",0.0,612148188,,,Moreau1
Index of biological integrity,2015-12-31,0.0,Updated ref,0.0,669869303,,,Moreau1
Aruna Gunawardene,2006-12-31,0.0,Sri_lanka_flag_large.png -> Flag of Sri Lanka.svg,1.0,58227178,,,Ultratomio
Aruna Gunawardene,2007-12-31,0.0,[[User:SatyrBot|SatyrBot]] fixing wikilink per [[Wikipedia talk:WikiProject Cricket/Archive 41#Capitalisation of One Day International (revisited)]].,1.0,174919408,,,SatyrBot
Aruna Gunawardene,2008-12-31,0.0,Robot: moving pages out of redirected category,1.0,258106152,,,RussBot
Aruna Gunawardene,2009-12-31,0.0,Robot - Moving category Sri Lanka ODI cricketers to Sri Lanka One Day International cricketers per [[WP:CFD|CFD]] at [[Wikipedia:Categories for discussion/Log/2009 December 16]].,1.0,333732946,,,Cydebot
Aruna Gunawardene,2010-12-31,0.0,Adding Persondata using [[Project:AWB|AWB]] (7356),1.0,393927358,,,RjwilmsiBot
Aruna Gunawardene,2011-12-31,0.0,r2.5.2) (robot Modifying: [[ta:அனுர குணவர்தனா]],1.0,420525904,,,Mentibot
Aruna Gunawardene,2012-12-31,0.0,clean up / updating infobox parameters using [[Project:AWB|AWB]] (8746),1.0,526379344,,,Yobot
Aruna Gunawardene,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q4802161]]",1.0,544364328,,,Addbot
Aruna Gunawardene,2014-12-31,0.0,/* External links */Adding/updating Persondata using [[Project:AWB|AWB]] (10407),1.0,622783189,,,RjwilmsiBot
Aruna Gunawardene,2015-12-31,0.0,+[[Category:Sinhalese Sports Club cricketers]]; +[[Category:Moors Sports Club cricketers]] using [[WP:HC|HotCat]],0.0,661760688,,,Jevansen
Wings Financial Credit Union,2009-12-31,0.0,Date maintenance tags and general  fixes,1.0,333959593,,,SmackBot
Wings Financial Credit Union,2010-12-31,0.0,Removed flagicon per [[Template:Infobox company]],0.0,403187410,,,Aspects
Wings Financial Credit Union,2011-12-31,0.0,,0.0,421672348,,,Divawake23
Wings Financial Credit Union,2012-12-31,0.0,Another reference cited,0.0,530508615,,,Mishae
Wings Financial Credit Union,2013-12-31,0.0,[[WP:CHECKWIKI]] error fixes using [[Project:AWB|AWB]] (9120),1.0,554095960,,,Yobot
Wings Financial Credit Union,2014-12-31,1.0,,0.0,612968094,,,2601:2:4000:400:151D:2606:F9A4:763C
Wings Financial Credit Union,2015-12-31,0.0,added [[Category:1938 establishments in Minnesota]] using [[WP:HC|HotCat]],0.0,673935437,,,Johnpacklambert
Empress Xia (Ming dynasty),2011-12-31,0.0,"Cleanup: dates: vital, box",1.0,457876496,,,RogDel
Empress Xia (Ming dynasty),2012-12-31,0.0,Undid revision 521199740 by [[Special:Contributions/历史研究|历史研究]] ([[User talk:历史研究|talk]]),0.0,521219354,,,Qingprof
Empress Xia (Ming dynasty),2013-12-31,0.0,Replace template per [[Wikipedia:Templates for discussion/Log/2013 September 16|TFD outcome]]; no change in content,1.0,574131223,,,SporkBot
Empress Xia (Ming dynasty),2014-12-31,0.0,useless template,1.0,627626124,,,Zanhe
Empress Xia (Ming dynasty),2015-12-31,0.0,/* Notes */,0.0,662342841,,,Dimadick
José del Castillo (footballer),2011-12-31,0.0,replace or add category using [[Project:AWB|AWB]] (7852),0.0,458087310,,,Closedmouth
José del Castillo (footballer),2012-12-31,0.0,"clean up, Infobox parameter standardisation using [[Project:AWB|AWB]] (8707)",1.0,525327511,,,Yobot
José del Castillo (footballer),2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 4 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q2351762]] ([[User talk:Addbot|Report Errors]])",1.0,541220478,,,Addbot
José del Castillo (footballer),2014-12-31,0.0,,0.0,632925293,,,TridalK
José del Castillo (footballer),2015-12-31,0.0,image,0.0,653707537,,,Taketa
Khalaj Mahalleh,2013-12-31,0.0,interwiki fa:,0.0,581731832,,,Carlossuarez46
Khalaj Mahalleh,2014-12-31,0.0,"Bot: Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:Q5790266]]",1.0,593409072,,,EmausBot
Scott Burns (newspaper columnist),2008-12-31,1.0,,0.0,225184310,,,72.48.12.95
Scott Burns (newspaper columnist),2009-12-31,0.0,/* The Couch Potato Portfolio */ wikilink,1.0,314541600,,,Urbanrenewal
Scott Burns (newspaper columnist),2010-12-31,0.0,added category using [[Project:AWB|AWB]],1.0,382641358,,,Epbr123
Scott Burns (newspaper columnist),2011-12-31,0.0,Reverted 1 edit by [[Special:Contributions/173.71.6.150|173.71.6.150]] ([[User talk:173.71.6.150|talk]]): Removed commentary; you are free to bring it up on the talk page. ([[WP:TW|TW]]),0.0,451754015,,,Jonkerz
Scott Burns (newspaper columnist),2012-12-31,0.0,Add cat.,1.0,521934363,,,STL Dilettante
Scott Burns (newspaper columnist),2013-12-31,0.0,Dating maintenance tags: {{Cn}},1.0,575035093,,,AnomieBOT
Scott Burns (newspaper columnist),2014-12-31,0.0,/* References */add persondata short description using [[Project:AWB|AWB]],0.0,618653981,,,Waacstats
Scott Burns (newspaper columnist),2015-12-31,,,,713611304,,,
Westwood Secondary School,2006-12-31,0.0,+ cat,0.0,86007804,,,Sengkang
Westwood Secondary School,2007-12-31,1.0,/* History */,0.0,165632243,,,58.182.164.11
Westwood Secondary School,2008-12-31,0.0,,0.0,252151591,,,Adrianwagstaff
Westwood Secondary School,2009-12-31,0.0,General edits,0.0,330896615,,,Arpingstone
Westwood Secondary School,2010-12-31,0.0,"it's->its (""it's"" means ""it is"" or ""it has"", never ""belonging to it"") using [[Project:AWB|AWB]]",1.0,404893412,,,Firsfron
Westwood Secondary School,2011-12-31,0.0,,0.0,468754866,,,Allkayloh
Westwood Secondary School,2012-12-31,0.0,/* Achievements */,0.0,512218804,,,Pigdr
Westwood Secondary School,2013-12-31,0.0,,0.0,582517665,,,Allkayloh
Westwood Secondary School,2014-12-31,0.0,hatnote; formatting: 4x whitespace (using [[User:Cameltrader#Advisor.js|Advisor.js]]),0.0,633869602,,,Mindmatrix
Westwood Secondary School,2015-12-31,0.0,,0.0,681158117,,,The Quixotic Potato
Kegham Vanigian,2013-12-31,0.0,Minor spelling,1.0,576416438,,,Aisteco
Kegham Vanigian,2014-12-31,0.0,Robot - Moving category Armenian Genocide victims to [[:Category:People who died in the Armenian Genocide]] per [[WP:CFD|CFD]] at [[Wikipedia:Categories for discussion/Log/2014 October 3]].,1.0,636030007,,,Cydebot
Kegham Vanigian,2015-12-31,0.0,,1.0,681970558,,,Omegastar
Richard Brooker,2006-12-31,0.0,Limited spellcheck + minor fixes [[User:Mboverload/AWB|READ ME]]  using [[Wikipedia:AutoWikiBrowser|AWB]],1.0,58082323,,,Mboverload
Richard Brooker,2007-12-31,0.0,infobox,0.0,150564724,,,All Hallow's Wraith
Richard Brooker,2008-12-31,1.0,,0.0,249030731,,,84.55.66.115
Richard Brooker,2009-12-31,1.0,/* External links */,0.0,333856250,,,67.189.208.8
Richard Brooker,2010-12-31,0.0,"substitute {{[[template:City-region|City-region]]}}, [[Wikipedia:Templates_for_discussion/Log/2010_October_22#Template:City-region]], task 4",1.0,393172069,,,KarlsenBot
Richard Brooker,2011-12-31,1.0,,0.0,466033301,,,170.201.172.69
Richard Brooker,2012-12-31,0.0,removing non-free image used in violation of [[WP:NFC#UULP]] point 1,0.0,526188097,,,VernoWhitney
Richard Brooker,2013-12-31,1.0,,0.0,587020693,,,142.197.244.235
Richard Brooker,2014-12-31,1.0,"The intro sentence said Brooker was best known for his role is Friday the 13th. I corrected this to ""Friday the 13th Part III,"" as that was the only film in the series he was in.",0.0,639481852,,,98.204.97.171
Richard Brooker,2015-12-31,0.0,authority control moved to wikidata,0.0,660207825,,,KasparBot
Ricardo Medina,2009-12-31,0.0,,0.0,298827715,,,Alexsautographs
Ricardo Medina,2010-12-31,0.0,/* References */Adding Persondata using [[Project:AWB|AWB]] (7356),1.0,394129892,,,RjwilmsiBot
Ricardo Medina,2011-12-31,,,,567730534,,,
Ricardo Medina,2012-12-31,,,,567730534,,,
Ricardo Medina,2013-12-31,0.0,/* References */add persondata short description using [[Project:AWB|AWB]],0.0,567730534,,,Waacstats
Ricardo Medina,2014-12-31,,,,656745177,,,
Ricardo Medina,2015-12-31,0.0,+[[Category:Wytheville Cubs players]]; +[[Category:Geneva Cubs players]]; +[[Category:Peoria Chiefs players]]; +[[Category:Daytona Cubs players]] using [[WP:HC|HotCat]],0.0,656745177,,,Spanneraol
"Patrick Jenkin, Baron Jenkin of Roding",2004-12-31,0.0,categories,0.0,9382855,,,Mtiedemann
"Patrick Jenkin, Baron Jenkin of Roding",2005-12-31,0.0,"moved [[Patrick Jenkin]] to [[Patrick Jenkin, Baron Jenkin of Roding]]",1.0,31038877,,,RetiredUser2
"Patrick Jenkin, Baron Jenkin of Roding",2006-12-31,0.0,link to Fleeming Jenkin,0.0,87956267,,,Jcspurrell
"Patrick Jenkin, Baron Jenkin of Roding",2007-12-31,0.0,Robot - Removing category Bristolians who attended the University of Cambridge per [[WP:CFD|CFD]] at [[Wikipedia:Categories for discussion/Log/2007 December 2]].,1.0,177471959,,,Cydebot
"Patrick Jenkin, Baron Jenkin of Roding",2008-12-31,1.0,,0.0,259751140,,,62.190.38.102
"Patrick Jenkin, Baron Jenkin of Roding",2009-12-31,0.0,Unlinking full-dates. [[User:Full-date unlinking bot|Details here]]. Codes: BRreg(×1),1.0,334442557,,,Full-date unlinking bot
"Patrick Jenkin, Baron Jenkin of Roding",2010-12-31,0.0,r2.5.2) (robot Adding: [[de:Patrick Jenkin]],1.0,401943080,,,Diego Grez Bot
"Patrick Jenkin, Baron Jenkin of Roding",2011-12-31,,,,529193607,,,
"Patrick Jenkin, Baron Jenkin of Roding",2012-12-31,0.0,Remove br/small tags from honorifics in Infobox per [[Template talk:Infobox officeholder#Formatting of name & honorifcs]].  br tags now in infobox code. Line spacing will be altered in infobox code once tags are gone using [[Project:AWB|AWB]] (8829),0.0,529193607,,,BG19bot
"Patrick Jenkin, Baron Jenkin of Roding",2013-12-31,0.0,Robot - Moving category UK MPs 1983–1987‎ to [[:Category:UK MPs 1983–87‎]] per [[WP:CFD|CFD]] at [[Wikipedia:Categories for discussion/Log/2013 September 18]].,1.0,579471264,,,Cydebot
"Patrick Jenkin, Baron Jenkin of Roding",2014-12-31,1.0,,0.0,637972776,,,90.211.231.13
"Patrick Jenkin, Baron Jenkin of Roding",2015-12-31,1.0,,0.0,689114161,,,86.24.57.153
"Liechtenstein referendums, 2002",2012-12-31,0.0,[[Help:Reverting|Reverted]] edits by [[Special:Contributions/Dewritech|Dewritech]] ([[User talk:Dewritech|talk]]) to last version by Helpful Pixie Bot,1.0,496135948,,,Number 57
"Liechtenstein referendums, 2002",2013-12-31,,,,648241558,,,
"Liechtenstein referendums, 2002",2014-12-31,,,,648241558,,,
"Liechtenstein referendums, 2002",2015-12-31,0.0,link [[sustainable transport]] using [[User:Edward/Find link|Find link]],1.0,648241558,,,Edward
Ahmad Salim,2007-12-31,0.0,,0.0,175006159,,,Cemendtaur
Ahmad Salim,2008-12-31,0.0,"Reverting possible vandalism by [[Special:Contributions/66.71.6.168|66.71.6.168]] to version by 163.1.181.208. False positive? [[User:ClueBot/FalsePositives|Report it]]. Thanks, [[User:ClueBot]]. (469499) (Bot)",1.0,234009965,,,ClueBot
Ahmad Salim,2009-12-31,0.0,Unlinking full-dates. [[User:Full-date unlinking bot|Details here]]. Codes: AMreg(×1),1.0,329230422,,,Full-date unlinking bot
Ahmad Salim,2010-12-31,0.0,clean up using [[Project:AWB|AWB]] (7069),1.0,383664891,,,Δ
Ahmad Salim,2011-12-31,1.0,/* Early life */,0.0,466313170,,,182.177.42.71
Ahmad Salim,2012-12-31,0.0,Added the {{[[Template:Authority control|Authority control]]}} template with VIAF number 119912954: http://viaf.org/viaf/119912954 . Please [[WP:VIAF/errors|report any errors]].,1.0,522682623,,,VIAFbot
Ahmad Salim,2013-12-31,0.0,added [[Category:People from Gujrat District]] using [[WP:HC|HotCat]],0.0,542324109,,,Captain Assassin!
Ahmad Salim,2014-12-31,0.0,"[[User:Ohconfucius/script|Script]]-assisted fixes per [[WP:TIES]], [[MOS:NUM]], [[MOS:LINK]]",0.0,620889436,,,Ohconfucius
Ahmad Salim,2015-12-31,0.0,authority control moved to wikidata,0.0,659833394,,,KasparBot
Salina Bookshelf,2012-12-31,0.0,,1.0,501939154,,,Seb az86556
Salina Bookshelf,2013-12-31,,,,682089644,,,
Salina Bookshelf,2014-12-31,,,,682089644,,,
Salina Bookshelf,2015-12-31,0.0,Reverted edits by [[Special:Contribs/194.82.192.241|194.82.192.241]] ([[User talk:194.82.192.241|talk]]) to last version by Yobot,1.0,682089644,,,NeilN
Billy Disch,2006-12-31,0.0,"Oops, Falk, then Cherry, Then Falk again",0.0,83796391,,,Mishatx
Billy Disch,2007-12-31,0.0,defaultsort,1.0,177514620,,,B.S. Lawrence
Billy Disch,2008-12-31,0.0,,0.0,220688151,,,Seancp
Billy Disch,2009-12-31,0.0,Reverted edits by [[Special:Contributions/65.246.8.200|65.246.8.200]] to last version by Seancp ([[WP:HG|HG]]),1.0,267273775,,,Jamesontai
Billy Disch,2010-12-31,0.0,[[WP:CHECKWIKI]] error fixes + [[WP:GENFIXES|genfixes]] using [[Project:AWB|AWB]] (7326),1.0,393260922,,,Yobot
Billy Disch,2011-12-31,0.0,rem succ box,0.0,425777239,,,Jweiss11
Billy Disch,2012-12-31,0.0,/* External links */,0.0,507769165,,,Muboshgu
Billy Disch,2013-12-31,0.0,,0.0,566845650,,,McGill1974
Billy Disch,2014-12-31,0.0,,0.0,622312856,,,BluebonnetLeague
Billy Disch,2015-12-31,0.0,William Disch (politician),0.0,665992762,,,Packerfansam
Giorgio Calcaterra,2012-12-31,0.0,Replacing [[Category:People from Rome]] with [[Category:Sportspeople from Rome]] using [[Project:AWB|AWB]],1.0,512041334,,,Severo
Giorgio Calcaterra,2013-12-31,0.0,"typo fixing, replaced: 100km → 100 km using [[Project:AWB|AWB]]",1.0,551282634,,,Gilderien
Giorgio Calcaterra,2014-12-31,,,,697152854,,,
Giorgio Calcaterra,2015-12-31,0.0,,0.0,697152854,,,Mirco77
New Zealand International Science Festival,2008-12-31,0.0,Fix cat,0.0,219438603,,,Gadfium
New Zealand International Science Festival,2009-12-31,1.0,,0.0,321131778,,,203.173.161.83
New Zealand International Science Festival,2010-12-31,0.0,Adding category [[:Category:Science and technology in New Zealand]] (using [[WP:HOTCAT|HotCat]]),1.0,378692825,,,Stuartyeates
New Zealand International Science Festival,2011-12-31,0.0,"unify formatting per [[WP:MOSNUM|MoS]], script-assisted (NZL subject)",0.0,456620087,,,Dl2000
New Zealand International Science Festival,2012-12-31,,,,532182723,,,
New Zealand International Science Festival,2013-12-31,0.0,[[User:Addbot|Bot:]] Removing Orphan Tag (Nolonger an Orphan) ([[User_talk:Addbot|Report Errors]]),1.0,532182723,,,Addbot
New Zealand International Science Festival,2014-12-31,,,,715766895,,,
New Zealand International Science Festival,2015-12-31,,,,715766895,,,
CA-Modern,2012-12-31,0.0,added [[Category:Architecture in the San Francisco Bay Area]] using [[WP:HC|HotCat]],0.0,520214153,,,Mercurywoodrose
CA-Modern,2013-12-31,,,,623873883,,,
CA-Modern,2014-12-31,0.0,/* External links */,0.0,623873883,,,Egeymi
CA-Modern,2015-12-31,0.0,removed [[Category:American magazines]]; added [[Category:American arts magazines]] using [[WP:HC|HotCat]],0.0,696449638,,,Egeymi
Adam Lam,2011-12-31,0.0,,0.0,465388767,,,Notaussie
Adam Lam,2012-12-31,0.0,"clean up, Infobox parameter standardisation using [[Project:AWB|AWB]] (8707)",1.0,525288824,,,Yobot
Adam Lam,2013-12-31,1.0,,0.0,585505240,,,79.179.152.98
Adam Lam,2014-12-31,1.0,,0.0,640072702,,,5.29.230.217
Adam Lam,2015-12-31,1.0,,0.0,656108708,,,109.67.190.181
Economy of Jordan,2001-12-31,0.0,*,1.0,711334423,,,Koyaanis Qatsi
Economy of Jordan,2002-12-31,0.0,Disambiguation,1.0,1326862,,,Bobdobbs1723
Economy of Jordan,2003-12-31,0.0,,1.0,5475844,,,Jiang
Economy of Jordan,2004-12-31,0.0,,0.0,13085087,,,Javidan
Economy of Jordan,2005-12-31,0.0,[[domestic sheep|sheep]],1.0,26337807,,,Jimfbleak
Economy of Jordan,2006-12-31,0.0,re-categorisation per [[WP:CFD|CFD]],1.0,93143333,,,STBot
Economy of Jordan,2007-12-31,0.0,/* Macro-economic trend */,0.0,177641121,,,BahjatT
Economy of Jordan,2008-12-31,0.0,/* Bibliography */ sources added,1.0,260802473,,,Ndunruh
Economy of Jordan,2009-12-31,0.0,"/* Industries */[[WP:AWB/T|Typo fixing]], typos fixed: sq km → km<sup>2</sup> (2) using [[Project:AWB]]",1.0,329568365,,,Specs112
Economy of Jordan,2010-12-31,0.0,updating edbr ranking,0.0,402575560,,,Win.monroe
Economy of Jordan,2011-12-31,0.0,"Reverting possible vandalism by [[Special:Contributions/216.56.21.254|216.56.21.254]] to version by Ymousa. False positive? [[User:ClueBot NG/FalsePositives|Report it]]. Thanks, [[User:ClueBot NG|ClueBot NG]]. (764378) (Bot)",1.0,465880748,,,ClueBot NG
Economy of Jordan,2012-12-31,1.0,/* Economic Overview */,0.0,523543445,,,216.254.101.48
